id,completeddate,Latitude,Longitude
6417,7/18/2012 0:00,-158.089226,21.355414
6418,12/11/2012 0:00,-157.996997,21.465845
6419,5/3/2013 0:00,-158.02237,21.315632
6420,11/5/2013 0:00,-158.023577,21.366953
6421,12/17/2012 0:00,-157.937724,21.393309
6422,6/25/2013 0:00,-158.070457,21.340296
6423,3/4/2013 0:00,-157.837992,21.316927
6424,1/22/2014 0:00,-157.847486,21.457293
6425,2/28/2014 0:00,-157.791876,21.420899
6426,10/4/2011 0:00,-157.846421,21.461733
6427,5/22/2013 0:00,-157.839567,21.333503
6428,6/20/2014 0:00,-157.727155,21.385195
6429,6/19/2013 0:00,-158.05492,21.3369483
6430,12/12/2011 0:00,-158.032056,21.319776
6431,7/26/2012 0:00,-157.9175188,21.3768765
6432,1/28/2013 0:00,-157.697701,21.27571
6433,4/15/2013 0:00,-157.724416,21.302139
6434,6/25/2014 0:00,-157.765899,21.361854
6435,10/29/2012 0:00,-157.812717,21.308228
6436,8/30/2013 0:00,-158.014728,21.4467709
6437,11/17/2014 0:00,-157.788812,21.280062
6438,2/14/2012 0:00,-157.864708,21.332939
6439,12/28/2012 0:00,-157.7499709,21.384715
6440,6/25/2014 0:00,-157.933994,21.40135
6441,10/15/2012 0:00,-157.945691,21.396203
6442,2/21/2013 0:00,-157.75164,21.411695
6443,3/5/2013 0:00,-158.090377,21.36148
6444,6/4/2012 0:00,-157.919611,21.388455
6445,11/21/2013 0:00,-157.915967,21.351356
6446,9/8/2014 0:00,-157.794252,21.27884
6447,7/17/2014 0:00,-157.725911,21.379968
6448,8/14/2012 0:00,-157.805597,21.296576
6449,12/17/2012 0:00,-158.012931,21.435582
6450,7/8/2013 0:00,-158.03744,21.344007
6451,8/13/2012 0:00,-157.8078924,21.279239
6452,12/18/2013 0:00,-158.001981,21.417683
6453,2/25/2013 0:00,-158.003398,21.4589089
6454,1/13/2014 0:00,-157.796453,21.405492
6455,4/15/2014 0:00,-157.913049,21.611608
6456,12/20/2012 0:00,-157.78021,21.282792
6457,7/2/2014 0:00,-158.2155,21.475412
6458,5/13/2009 0:00,-157.836648,21.328488
6459,1/28/2014 0:00,-157.812703,21.419198
6460,3/9/2012 0:00,-158.0271246,21.3291169
6461,7/11/2011 0:00,-157.727383,21.3451978
6462,2/27/2013 0:00,-158.014923,21.447406
6463,10/30/2013 0:00,-157.918925,21.383063
6464,5/31/2013 0:00,-158.151697,21.389602
6465,9/2/2014 0:00,-157.8771056,21.3176484
6466,7/22/2013 0:00,-158.020949,21.51353
6467,9/9/2013 0:00,-157.995336,21.313171
6468,7/26/2012 0:00,-158.022353,21.454381
6469,3/18/2013 0:00,-158.140099,21.386776
6470,10/8/2013 0:00,-157.802884,21.292299
6471,11/26/2013 0:00,-157.8548867,21.3330463
6472,10/18/2012 0:00,-157.726414,21.286628
6473,11/14/2012 0:00,-158.030966,21.4967149
6474,4/12/2012 0:00,-157.710691,21.309789
6475,2/27/2013 0:00,-158.015758,21.3953409
6476,10/6/2014 0:00,-158.2057682,21.4790037
6477,7/17/2012 0:00,-158.077865,21.365713
6478,2/28/2012 0:00,-157.787372,21.4034799
6479,8/20/2013 0:00,-158.087842,21.35866
6480,4/2/2013 0:00,-158.175168,21.413214
6481,9/15/2011 0:00,-157.945671,21.406895
6482,11/17/2011 0:00,-157.7942347,21.2980727
6483,4/2/2013 0:00,-158.177157,21.440073
6484,12/12/2012 0:00,-158.013808,21.454068
6485,1/21/2014 0:00,-157.8689014,21.3644294
6486,12/27/2012 0:00,-158.0227899,21.329921
6487,1/11/2013 0:00,-158.021442,21.31146
6488,8/21/2013 0:00,-158.0093819,21.460133
6489,3/14/2011 0:00,-157.68597,21.300515
6490,9/20/2012 0:00,-157.9614829,21.419089
6491,3/14/2013 0:00,-157.816935,21.2834429
6492,9/3/2013 0:00,-157.80496,21.273243
6493,9/17/2013 0:00,-158.071122,21.337833
6494,8/6/2012 0:00,-157.9223979,21.38848
6495,4/11/2011 0:00,-157.8678964,21.3236088
6496,11/15/2011 0:00,-157.801796,21.32407
6497,1/9/2012 0:00,-157.994418,21.471705
6498,11/15/2013 0:00,-157.802758,21.285749
6499,7/22/2014 0:00,-157.912912,21.378362
6500,1/28/2013 0:00,-157.696085,21.287536
6501,6/13/2011 0:00,-157.8352145,21.3026142
6502,6/22/2012 0:00,-158.034955,21.4028
6503,4/24/2012 0:00,-157.73111,21.384083
6504,7/14/2014 0:00,-157.6974789,21.293225
6505,8/15/2012 0:00,-157.796545,21.281896
6506,11/5/2013 0:00,-158.122909,21.343066
6507,1/6/2014 0:00,-157.83599,21.338269
6508,10/22/2014 0:00,-157.9683269,21.396995
6509,5/13/2008 0:00,-157.7252031,21.3923802
6510,10/31/2012 0:00,-157.790704,21.307614
6511,12/23/2011 0:00,-158.045548,21.641312
6512,12/4/2012 0:00,-158.022286,21.440691
6513,5/13/2014 0:00,-157.9888432,21.4774755
6514,4/11/2012 0:00,-157.671992,21.307256
6515,3/7/2014 0:00,-157.998224,21.409827
6516,10/25/2011 0:00,-157.862231,21.351325
6517,1/21/2014 0:00,-158.153776,21.574598
6518,4/28/2014 0:00,-157.7920729,21.282194
6519,7/15/2014 0:00,-157.982088,21.476552
6520,6/22/2012 0:00,-157.801836,21.32788
6521,10/28/2014 0:00,-158.0216337,21.3154552
6522,1/29/2013 0:00,-157.9907622,21.394229
6523,1/10/2014 0:00,-158.219095,21.47408
6524,5/2/2014 0:00,-157.7306395,21.3836943
6525,7/21/2014 0:00,-157.94933,21.424937
6526,3/13/2012 0:00,-157.9209954,21.3513798
6527,8/1/2014 0:00,-158.021247,21.397962
6528,8/6/2013 0:00,-157.7362195,21.376227
6529,1/19/2012 0:00,-158.1733188,21.4165602
6530,8/21/2012 0:00,-158.021401,21.341321
6531,10/4/2012 0:00,-157.958266,21.4275829
6532,5/21/2013 0:00,-157.7229124,21.3743859
6533,8/28/2013 0:00,-157.783257,21.289706
6534,4/23/2013 0:00,-157.9798549,21.478677
6535,12/18/2014 0:00,-158.014972,21.3118
6536,9/26/2012 0:00,-157.7875369,21.272827
6537,2/8/2013 0:00,-157.927748,21.649141
6538,12/26/2012 0:00,-157.785342,21.271088
6539,12/24/2013 0:00,-157.8215355,21.3100681
6540,11/3/2010 0:00,-157.979751,21.483939
6541,1/20/2011 0:00,-157.8807655,21.3242057
6542,12/27/2012 0:00,-157.824775,21.300221
6543,7/24/2013 0:00,-157.697543,21.2887822
6544,3/28/2013 0:00,-158.022056,21.371042
6545,5/19/2014 0:00,-157.831222,21.290612
6546,10/25/2012 0:00,-157.802425,21.276036
6547,1/30/2014 0:00,-157.7517312,21.4060434
6548,12/24/2013 0:00,-158.0235919,21.3235601
6549,11/22/2013 0:00,-157.918885,21.647727
6550,9/23/2010 0:00,-157.998985,21.40216
6551,3/28/2011 0:00,-157.724893,21.370448
6552,9/5/2012 0:00,-157.9231844,21.3579922
6553,8/6/2013 0:00,-157.962376,21.396168
6554,2/21/2012 0:00,-157.938447,21.412129
6555,8/4/2014 0:00,-157.834628,21.290934
6556,6/29/2013 0:00,-157.921006,21.3632719
6557,12/3/2014 0:00,-157.796692,21.3872019
6558,9/9/2011 0:00,-157.900358,21.356244
6559,4/30/2013 0:00,-157.825675,21.30242
6560,10/8/2013 0:00,-157.8503198,21.3156208
6561,7/1/2013 0:00,-157.9887322,21.4793857
6562,9/18/2014 0:00,-157.85503,21.554089
6563,3/30/2012 0:00,-157.692299,21.299699
6564,8/22/2012 0:00,-158.021805,21.451737
6565,7/24/2013 0:00,-158.230578,21.482608
6566,9/26/2013 0:00,-157.9171598,21.3651709
6567,11/14/2013 0:00,-157.799018,21.389453
6568,6/2/2011 0:00,-157.757464,21.2891179
6569,5/27/2014 0:00,-158.014209,21.320803
6570,2/6/2014 0:00,-157.806004,21.425521
6571,6/6/2013 0:00,-157.945648,21.392816
6572,9/10/2013 0:00,-158.008483,21.391264
6573,10/6/2014 0:00,-158.021948,21.50232
6574,12/16/2013 0:00,-157.8623537,21.3253599
6575,1/29/2014 0:00,-158.0935,21.36556
6576,8/26/2013 0:00,-157.959274,21.39753
6577,10/28/2009 0:00,-157.6737001,21.3048914
6578,8/22/2013 0:00,-157.7508382,21.4038593
6579,5/26/2011 0:00,-157.81037,21.27708
6580,5/14/2012 0:00,-157.795784,21.284697
6581,4/1/2013 0:00,-158.008946,21.390649
6582,9/19/2013 0:00,-157.709967,21.306721
6583,4/22/2014 0:00,-158.020753,21.392173
6584,10/1/2010 0:00,-157.866245,21.329287
6585,7/1/2011 0:00,-157.956622,21.414298
6586,11/8/2011 0:00,-157.936438,21.413241
6587,11/29/2012 0:00,-157.919615,21.391266
6588,11/1/2013 0:00,-158.015352,21.50031
6589,4/11/2013 0:00,-158.0656349,21.345311
6590,3/1/2013 0:00,-157.835358,21.335062
6591,3/12/2013 0:00,-157.755963,21.280864
6592,9/3/2013 0:00,-157.7460979,21.4255186
6593,3/28/2013 0:00,-158.020964,21.394379
6594,3/27/2014 0:00,-158.0235919,21.3235601
6595,7/9/2013 0:00,-158.086586,21.372066
6596,2/9/2011 0:00,-157.796371,21.28745
6597,9/30/2011 0:00,-157.813923,21.2965936
6598,7/10/2013 0:00,-157.8242383,21.2944378
6599,8/15/2013 0:00,-157.700245,21.338625
6600,8/25/2014 0:00,-157.8102649,21.422242
6601,1/30/2013 0:00,-157.790246,21.410658
6602,8/11/2010 0:00,-157.734536,21.368889
6603,2/11/2013 0:00,-158.0577047,21.3310128
6604,6/24/2013 0:00,-157.77854,21.279606
6605,10/24/2013 0:00,-157.8596898,21.334057
6606,1/28/2013 0:00,-157.712655,21.309318
6607,7/8/2014 0:00,-157.6953289,21.324962
6608,11/9/2012 0:00,-158.021481,21.316872
6609,3/4/2010 0:00,-158.0155489,21.4289313
6610,12/20/2012 0:00,-157.993221,21.4740189
6611,7/26/2013 0:00,-158.00546,21.461
6612,7/29/2013 0:00,-157.6843419,21.303219
6613,12/29/2011 0:00,-157.818333,21.41739
6614,11/18/2013 0:00,-157.9586491,21.3873626
6615,2/17/2009 0:00,-157.917525,21.39005
6616,2/13/2014 0:00,-157.928985,21.362786
6617,9/29/2014 0:00,-158.215474,21.472892
6618,4/22/2014 0:00,-158.0231326,21.3290702
6619,8/1/2012 0:00,-157.753898,21.282339
6620,12/19/2013 0:00,-157.712256,21.287083
6621,9/16/2011 0:00,-157.748271,21.406964
6622,7/31/2013 0:00,-158.201973,21.46797
6623,6/24/2013 0:00,-158.024124,21.327254
6624,10/16/2012 0:00,-157.912611,21.348714
6625,10/30/2012 0:00,-157.833189,21.434888
6626,10/22/2014 0:00,-157.7965649,21.2749859
6627,12/5/2012 0:00,-157.8400989,21.3144895
6628,5/12/2014 0:00,-157.808446,21.272126
6629,12/26/2012 0:00,-157.8072671,21.3191271
6630,10/3/2012 0:00,-157.997018,21.3941279
6631,6/6/2013 0:00,-157.835153,21.333913
6632,8/5/2013 0:00,-158.084505,21.369231
6633,8/26/2013 0:00,-157.8192622,21.2881206
6634,5/8/2014 0:00,-157.998526,21.40498
6635,4/22/2013 0:00,-157.968177,21.396492
6636,6/25/2014 0:00,-157.959404,21.424014
6637,11/21/2012 0:00,-158.0011342,21.3841965
6638,6/30/2011 0:00,-157.782098,21.266354
6639,9/19/2013 0:00,-158.031009,21.347223
6640,5/7/2013 0:00,-157.9983049,21.403873
6641,10/31/2013 0:00,-157.917509,21.38455
6642,7/5/2011 0:00,-158.0144453,21.3369612
6643,5/16/2013 0:00,-157.742326,21.380492
6644,12/29/2013 0:00,-158.0232959,21.386989
6645,2/16/2010 0:00,-158.0258358,21.3921592
6646,9/24/2013 0:00,-157.830428,21.443177
6647,3/4/2012 0:00,-158.019419,21.332622
6648,8/8/2012 0:00,-157.935917,21.4011
6649,1/27/2012 0:00,-157.7458824,21.4148654
6650,11/15/2012 0:00,-157.838549,21.306738
6651,2/26/2014 0:00,-157.800202,21.388918
6652,2/16/2010 0:00,-158.02647,21.448872
6653,10/30/2012 0:00,-157.990375,21.402828
6654,3/25/2013 0:00,-157.956353,21.399101
6655,4/17/2014 0:00,-157.749925,21.278193
6656,7/3/2013 0:00,-157.997279,21.40068
6657,2/13/2012 0:00,-157.842988,21.329861
6658,11/30/2010 0:00,-157.980122,21.478874
6659,7/22/2011 0:00,-157.7543279,21.3742829
6660,12/15/2011 0:00,-157.790601,21.265149
6661,2/6/2013 0:00,-157.7019384,21.2722058
6662,1/22/2014 0:00,-157.94628,21.400769
6663,4/2/2012 0:00,-157.791076,21.274062
6664,12/28/2012 0:00,-157.926008,21.385344
6665,8/14/2013 0:00,-157.8656084,21.3413441
6666,1/28/2013 0:00,-157.696605,21.287488
6667,4/29/2010 0:00,-157.714993,21.287713
6668,12/3/2013 0:00,-157.9324279,21.403557
6669,9/21/2012 0:00,-157.724415,21.288453
6670,10/6/2010 0:00,-158.0681588,21.3356635
6671,7/18/2013 0:00,-157.74224,21.40379
6672,7/12/2013 0:00,-157.779513,21.281983
6673,3/29/2012 0:00,-158.00341,21.324515
6674,1/13/2014 0:00,-158.000021,21.45187
6675,12/3/2012 0:00,-157.9926672,21.480579
6676,11/16/2011 0:00,-157.998443,21.396119
6677,12/28/2012 0:00,-157.919227,21.389354
6678,7/22/2013 0:00,-158.178607,21.4367069
6679,9/5/2013 0:00,-157.796044,21.294581
6680,8/26/2014 0:00,-157.693238,21.287358
6681,1/24/2012 0:00,-157.754265,21.2802219
6682,3/30/2012 0:00,-157.96412,21.4137929
6683,2/4/2013 0:00,-157.736441,21.375774
6684,5/13/2013 0:00,-158.227895,21.4814079
6685,8/5/2013 0:00,-158.0503019,21.6463709
6686,8/27/2014 0:00,-157.869236,21.34055
6687,2/2/2011 0:00,-157.939155,21.400864
6688,1/9/2012 0:00,-158.030623,21.398063
6689,10/30/2012 0:00,-158.1223035,21.5726407
6690,8/20/2014 0:00,-158.026078,21.397003
6691,10/30/2013 0:00,-157.752123,21.381407
6692,8/23/2011 0:00,-158.022514,21.389851
6693,12/27/2012 0:00,-158.1388948,21.3808888
6694,11/25/2014 0:00,-158.000274,21.473289
6695,10/28/2014 0:00,-157.745855,21.421889
6696,2/12/2014 0:00,-157.753435,21.3755479
6697,11/10/2011 0:00,-157.760288,21.284643
6698,9/5/2014 0:00,-158.036122,21.34359
6699,4/2/2013 0:00,-158.064437,21.327019
6700,12/8/2010 0:00,-158.068575,21.348826
6701,6/21/2013 0:00,-157.726659,21.373702
6702,8/27/2013 0:00,-158.064203,21.338142
6703,1/13/2014 0:00,-157.748952,21.401671
6704,7/26/2012 0:00,-157.822069,21.308859
6705,6/19/2012 0:00,-157.955826,21.406923
6706,11/5/2010 0:00,-158.162911,21.403237
6707,2/3/2010 0:00,-157.8686979,21.3167248
6708,10/15/2012 0:00,-157.764815,21.413041
6709,8/5/2013 0:00,-157.750045,21.385836
6710,6/12/2013 0:00,-158.134292,21.3906746
6711,11/22/2013 0:00,-157.81983,21.4073416
6712,12/6/2013 0:00,-157.9212944,21.347927
6713,9/26/2011 0:00,-157.947672,21.424725
6714,5/28/2013 0:00,-157.81327,21.423049
6715,8/13/2014 0:00,-158.01339,21.3109962
6716,7/12/2013 0:00,-157.994989,21.4186
6717,12/21/2012 0:00,-157.7237,21.289206
6718,6/30/2011 0:00,-158.015267,21.44853
6719,5/28/2014 0:00,-157.738698,21.384629
6720,12/26/2012 0:00,-157.964225,21.398183
6721,1/15/2014 0:00,-157.956852,21.424718
6722,9/24/2013 0:00,-157.749762,21.427276
6723,5/15/2013 0:00,-157.95275,21.400995
6724,12/17/2012 0:00,-157.9130749,21.3811059
6725,12/6/2013 0:00,-157.8342,21.292944
6726,1/4/2011 0:00,-157.935285,21.413741
6727,3/28/2013 0:00,-157.94233,21.428028
6728,12/28/2012 0:00,-157.8242239,21.4369893
6729,5/7/2012 0:00,-157.789288,21.423658
6730,10/10/2012 0:00,-158.020895,21.32054
6731,6/21/2012 0:00,-158.010082,21.4676319
6732,11/13/2013 0:00,-157.804348,21.276728
6733,2/28/2013 0:00,-157.820119,21.4177259
6734,5/29/2013 0:00,-158.169896,21.407349
6735,3/25/2013 0:00,-157.67245,21.308174
6736,12/19/2012 0:00,-157.7654,21.277916
6737,1/6/2012 0:00,-157.801376,21.325421
6738,12/26/2013 0:00,-158.139012,21.58357
6739,6/9/2011 0:00,-157.8341639,21.430767
6740,10/1/2010 0:00,-157.946599,21.40168
6741,7/28/2014 0:00,-157.8463093,21.3358935
6742,1/22/2010 0:00,-158.008661,21.458771
6743,10/28/2013 0:00,-158.0205379,21.384741
6744,12/31/2012 0:00,-157.741229,21.28375
6745,12/31/2013 0:00,-158.016706,21.499859
6746,7/18/2012 0:00,-158.049052,21.64884
6747,8/21/2012 0:00,-158.026485,21.3312579
6748,11/13/2014 0:00,-158.0331459,21.494885
6749,11/13/2014 0:00,-157.923404,21.350521
6750,6/15/2009 0:00,-158.1754402,21.4380347
6751,10/12/2012 0:00,-157.765929,21.2779719
6752,1/10/2014 0:00,-157.761939,21.291878
6753,11/27/2012 0:00,-158.014436,21.314249
6754,10/8/2014 0:00,-157.801125,21.257392
6755,8/2/2011 0:00,-158.083701,21.369292
6756,10/22/2013 0:00,-157.736344,21.344605
6757,9/22/2014 0:00,-157.8394685,21.317089
6758,12/11/2012 0:00,-157.785331,21.285652
6759,11/29/2012 0:00,-158.0222489,21.343838
6760,2/6/2013 0:00,-157.748926,21.40736
6761,11/17/2014 0:00,-157.7890637,21.2811231
6762,11/8/2012 0:00,-157.73684,21.369885
6763,4/26/2012 0:00,-157.670422,21.303323
6764,7/11/2012 0:00,-157.957457,21.41112
6765,11/30/2012 0:00,-157.777143,21.284431
6766,3/9/2011 0:00,-157.8487702,21.3345015
6767,1/19/2012 0:00,-157.799702,21.293858
6768,1/3/2014 0:00,-157.817096,21.408097
6769,12/9/2014 0:00,-157.805646,21.3194236
6770,7/10/2012 0:00,-158.059562,21.330824
6771,11/30/2012 0:00,-157.944399,21.392632
6772,8/21/2013 0:00,-157.7496339,21.402681
6773,10/29/2013 0:00,-158.0591839,21.329464
6774,5/30/2012 0:00,-158.025635,21.437378
6775,8/5/2013 0:00,-158.1300722,21.5792465
6776,10/31/2012 0:00,-157.820755,21.308162
6777,7/16/2014 0:00,-157.6734289,21.3012132
6778,8/22/2013 0:00,-157.72657,21.387297
6779,4/29/2014 0:00,-158.0191884,21.3203716
6780,12/12/2012 0:00,-157.8362,21.4456409
6781,7/3/2012 0:00,-158.0364091,21.6780739
6782,11/1/2012 0:00,-157.86444,21.345615
6783,8/19/2014 0:00,-157.721221,21.369233
6784,8/27/2013 0:00,-158.182032,21.580582
6785,2/12/2013 0:00,-157.7220989,21.376858
6786,5/29/2013 0:00,-158.020207,21.34058
6787,12/7/2012 0:00,-157.825066,21.2958702
6788,8/6/2013 0:00,-157.922574,21.367698
6789,11/15/2011 0:00,-158.067502,21.348218
6790,1/4/2012 0:00,-158.036041,21.402048
6791,4/13/2011 0:00,-157.803741,21.311206
6792,11/8/2012 0:00,-157.7303,21.396664
6793,6/16/2011 0:00,-158.07122,21.345197
6794,2/10/2012 0:00,-157.8134416,21.3060231
6795,10/13/2014 0:00,-158.0216337,21.3154552
6796,9/5/2013 0:00,-157.8800184,21.3307203
6797,3/23/2010 0:00,-157.791828,21.29619
6798,3/21/2014 0:00,-158.056998,21.330841
6799,8/20/2013 0:00,-157.8042759,21.394491
6800,10/10/2013 0:00,-157.749714,21.405404
6801,11/1/2013 0:00,-157.734196,21.375352
6802,4/23/2012 0:00,-158.028535,21.330288
6803,8/2/2013 0:00,-157.996286,21.3970689
6804,8/9/2013 0:00,-158.003345,21.391285
6805,7/24/2013 0:00,-157.728689,21.384518
6806,9/24/2008 0:00,-157.8322151,21.3028859
6807,9/3/2009 0:00,-157.762698,21.287631
6808,12/3/2012 0:00,-157.981766,21.482225
6809,3/18/2013 0:00,-158.002501,21.405122
6810,10/31/2012 0:00,-157.994091,21.47233
6811,1/8/2013 0:00,-157.809948,21.422914
6812,2/6/2013 0:00,-157.961133,21.395628
6813,6/5/2013 0:00,-158.0877623,21.358274
6814,12/28/2013 0:00,-158.0172218,21.4518505
6815,8/19/2013 0:00,-157.7375461,21.4023384
6816,5/10/2012 0:00,-157.9708939,21.405123
6817,6/3/2013 0:00,-158.0317619,21.498242
6818,12/2/2014 0:00,-157.835347,21.438712
6819,3/23/2012 0:00,-157.6698477,21.298041
6820,4/11/2012 0:00,-157.854582,21.358473
6821,11/27/2012 0:00,-157.73156,21.378765
6822,2/29/2012 0:00,-158.005885,21.448602
6823,6/3/2013 0:00,-157.922338,21.357494
6824,11/28/2011 0:00,-157.7856732,21.2940138
6825,12/5/2013 0:00,-158.122173,21.571927
6826,6/7/2013 0:00,-157.998093,21.383511
6827,9/3/2013 0:00,-158.016597,21.31438
6828,11/9/2012 0:00,-158.171,21.409363
6829,10/19/2012 0:00,-157.810911,21.421375
6830,5/22/2013 0:00,-157.7651622,21.2821908
6831,1/25/2013 0:00,-158.0212359,21.33156
6832,12/12/2012 0:00,-157.9249869,21.384378
6833,4/10/2013 0:00,-158.011864,21.475257
6834,4/20/2012 0:00,-157.938734,21.400928
6835,8/15/2012 0:00,-157.737977,21.370106
6836,5/2/2013 0:00,-158.015951,21.307738
6837,11/6/2014 0:00,-157.952576,21.399078
6838,2/21/2012 0:00,-157.997558,21.4007669
6839,11/26/2014 0:00,-158.1855716,21.441467
6840,8/27/2012 0:00,-157.806367,21.4077379
6841,12/31/2012 0:00,-158.005299,21.321342
6842,8/5/2013 0:00,-157.8520645,21.3373967
6843,7/21/2014 0:00,-157.750021,21.383556
6844,11/9/2012 0:00,-157.9207085,21.3782719
6845,5/16/2011 0:00,-157.844975,21.323291
6846,6/12/2014 0:00,-158.0333829,21.348518
6847,6/7/2013 0:00,-157.896061,21.3559379
6848,1/15/2014 0:00,-158.062679,21.33295
6849,1/17/2014 0:00,-158.003304,21.5097479
6850,9/3/2014 0:00,-157.818734,21.304597
6851,1/8/2013 0:00,-157.8044891,21.2805955
6852,3/25/2013 0:00,-157.813514,21.314267
6853,6/13/2013 0:00,-157.839977,21.337494
6854,12/31/2013 0:00,-157.982383,21.482481
6855,12/20/2012 0:00,-157.9373249,21.401353
6856,1/16/2014 0:00,-157.8486385,21.3081171
6857,10/22/2012 0:00,-157.921154,21.390478
6858,4/26/2013 0:00,-157.946225,21.426367
6859,5/2/2012 0:00,-157.76388,21.2782069
6860,8/9/2013 0:00,-158.08199,21.3457079
6861,12/2/2013 0:00,-157.9247,21.3554369
6862,12/26/2013 0:00,-157.752421,21.402689
6863,12/13/2013 0:00,-158.037116,21.677517
6864,10/15/2012 0:00,-157.810155,21.402073
6865,8/13/2013 0:00,-157.999301,21.3933
6866,4/29/2010 0:00,-157.8290625,21.3086662
6867,7/5/2013 0:00,-158.022346,21.316049
6868,5/14/2014 0:00,-157.9122688,21.3480463
6869,12/17/2012 0:00,-157.71015,21.299965
6870,11/24/2014 0:00,-157.816343,21.2653089
6871,5/17/2013 0:00,-157.749328,21.426174
6872,3/16/2011 0:00,-157.7001774,21.3406529
6873,1/6/2014 0:00,-157.849693,21.316878
6874,4/19/2013 0:00,-158.0120389,21.435004
6875,11/28/2012 0:00,-157.713807,21.382767
6876,11/15/2012 0:00,-157.69139,21.298708
6877,12/9/2014 0:00,-158.023669,21.397543
6878,5/29/2013 0:00,-158.027655,21.4482709
6879,12/27/2012 0:00,-157.998374,21.47663
6880,3/19/2014 0:00,-157.798401,21.395653
6881,6/24/2013 0:00,-158.024218,21.340936
6882,7/1/2010 0:00,-157.758597,21.275792
6883,10/26/2010 0:00,-157.7015429,21.30133
6884,6/25/2014 0:00,-157.754163,21.376337
6885,7/1/2014 0:00,-158.008421,21.322949
6886,2/10/2011 0:00,-157.997034,21.409448
6887,1/25/2013 0:00,-157.80663,21.431089
6888,9/24/2014 0:00,-157.958915,21.420628
6889,7/27/2012 0:00,-158.020196,21.503677
6890,1/2/2014 0:00,-157.8405411,21.4303033
6891,10/20/2014 0:00,-157.740558,21.397155
6892,10/29/2013 0:00,-157.9324279,21.403557
6893,1/9/2012 0:00,-157.74977,21.408518
6894,7/15/2013 0:00,-157.908678,21.396342
6895,3/11/2013 0:00,-158.0196204,21.3118399
6896,9/13/2012 0:00,-157.899852,21.353759
6897,12/5/2013 0:00,-157.74155,21.404301
6898,7/20/2012 0:00,-157.844232,21.324251
6899,12/5/2012 0:00,-158.0085269,21.462041
6900,10/22/2010 0:00,-157.926826,21.386327
6901,9/7/2012 0:00,-158.010906,21.4758749
6902,12/20/2013 0:00,-157.7977809,21.418285
6903,1/25/2011 0:00,-157.964674,21.410161
6904,8/31/2012 0:00,-157.991395,21.474581
6905,10/7/2014 0:00,-157.8485668,21.341096
6906,4/23/2014 0:00,-158.005303,21.395567
6907,6/21/2013 0:00,-158.0704549,21.3433039
6908,10/3/2013 0:00,-157.81789,21.327064
6909,6/24/2009 0:00,-158.077181,21.365445
6910,8/3/2010 0:00,-157.919624,21.379772
6911,3/28/2011 0:00,-158.004701,21.448404
6912,12/26/2013 0:00,-158.092491,21.366787
6913,10/2/2012 0:00,-157.74072,21.39741
6914,2/18/2013 0:00,-157.961751,21.413078
6915,8/12/2013 0:00,-157.8799704,21.333074
6916,2/28/2011 0:00,-158.021549,21.344111
6917,4/30/2013 0:00,-158.0356066,21.3157924
6918,5/1/2013 0:00,-158.01041,21.500191
6919,4/29/2013 0:00,-157.852289,21.327881
6920,11/20/2012 0:00,-158.007236,21.443041
6921,12/3/2014 0:00,-158.032799,21.336583
6922,10/17/2012 0:00,-158.010307,21.462438
6923,11/21/2013 0:00,-157.809978,21.2719929
6924,12/6/2012 0:00,-157.771057,21.409031
6925,11/29/2012 0:00,-158.037179,21.399721
6926,5/30/2013 0:00,-157.8412281,21.5388914
6927,2/17/2009 0:00,-158.1103254,21.5701231
6928,2/20/2013 0:00,-157.918551,21.391867
6929,8/13/2014 0:00,-157.767762,21.370352
6930,12/30/2011 0:00,-157.9208219,21.363033
6931,2/5/2013 0:00,-158.091413,21.358091
6932,5/15/2013 0:00,-158.175608,21.413583
6933,4/10/2012 0:00,-157.9908869,21.479676
6934,1/8/2013 0:00,-157.707278,21.288389
6935,3/7/2013 0:00,-158.012027,21.390558
6936,10/13/2010 0:00,-158.08681,21.365769
6937,5/15/2013 0:00,-157.7003347,21.2811276
6938,10/7/2014 0:00,-157.7961029,21.275489
6939,11/29/2012 0:00,-157.961322,21.419419
6940,2/24/2014 0:00,-158.0371425,21.3468297
6941,9/19/2014 0:00,-157.8507468,21.3075996
6942,11/8/2011 0:00,-157.744823,21.290173
6943,10/1/2012 0:00,-158.005747,21.501197
6944,1/11/2013 0:00,-157.728275,21.37342
6945,4/1/2013 0:00,-158.0170979,21.3191277
6946,1/10/2014 0:00,-157.789306,21.309414
6947,11/7/2008 0:00,-157.746079,21.283111
6948,8/14/2013 0:00,-157.79462,21.280642
6949,11/15/2011 0:00,-158.0246469,21.402596
6950,12/30/2011 0:00,-157.964674,21.410161
6951,9/19/2012 0:00,-157.796943,21.409851
6952,11/27/2013 0:00,-157.946978,21.38965
6953,9/1/2011 0:00,-158.025377,21.344745
6954,8/26/2013 0:00,-158.0235919,21.3235601
6955,7/31/2014 0:00,-157.799381,21.296637
6956,12/7/2009 0:00,-158.024927,21.437983
6957,10/25/2013 0:00,-157.8569663,21.33334
6958,12/22/2014 0:00,-158.027244,21.3439799
6959,12/31/2012 0:00,-157.735653,21.363689
6960,4/17/2012 0:00,-157.67348,21.3069514
6961,11/19/2013 0:00,-157.8165,21.259875
6962,9/2/2014 0:00,-157.992347,21.396658
6963,10/22/2012 0:00,-157.8046316,21.2774433
6964,3/6/2013 0:00,-157.671365,21.293796
